iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
ARE,Asia,United Arab Emirates,1/29/2020,4,4,,,,,0.404,0.404,,,,,,,,,,,,,,75,75,0.008,0.008,,,,,tests performed,,,,,,,,,,2.78,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,1/30/2020,4,0,,,,,0.404,0,,,,,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,2.78,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,1/31/2020,4,0,,,,,0.404,0,,,,,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,2.78,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,2/1/2020,4,0,,,,,0.404,0,,,,,,,,,,,,,,183,258,0.026,0.019,,,,,tests performed,,,,,,,,,,2.78,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,2/2/2020,5,1,,,,,0.506,0.101,,,,,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,2.78,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,2/3/2020,5,0,0.714,,,0,0.506,0,0.072,,,0,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,2.78,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,2/4/2020,5,0,0.714,,,0,0.506,0,0.072,,,0,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,2.78,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,2/5/2020,5,0,0.143,,,0,0.506,0,0.014,,,0,,,,,,,,,,,,,,73,0.007,0.002,510.5,tests performed,,,,,,,,,,2.78,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,2/6/2020,5,0,0.143,,,0,0.506,0,0.014,,,0,,,,,,,,,,,,,,76,0.008,0.002,531.5,tests performed,,,,,,,,,,2.78,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,2/7/2020,5,0,0.143,,,0,0.506,0,0.014,,,0,,,,,,,,,,,,,,79,0.008,0.002,552.4,tests performed,,,,,,,,,,2.78,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,2/8/2020,7,2,0.429,,,0,0.708,0.202,0.043,,,0,,,,,,,,,,574,832,0.084,0.058,82,0.008,0.005,191.1,tests performed,,,,,,,,,,2.78,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,2/9/2020,7,0,0.286,,,0,0.708,0,0.029,,,0,,,,,,,,,,1360,2192,0.222,0.138,265,0.027,0.001,926.6,tests performed,,,,,,,,,,2.78,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,2/10/2020,8,1,0.429,,,0,0.809,0.101,0.043,,,0,,,,,,,,,,437,2629,0.266,0.044,315,0.032,0.001,734.3,tests performed,,,,,,,,,,2.78,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,2/11/2020,8,0,0.429,,,0,0.809,0,0.043,,,0,,,,,,,,,,,,,,314,0.032,0.001,731.9,tests performed,,,,,,,,,,2.78,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,2/12/2020,8,0,0.429,,,0,0.809,0,0.043,,,0,,,,,,,,,,,,,,314,0.032,0.001,731.9,tests performed,,,,,,,,,,2.78,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,2/13/2020,8,0,0.429,,,0,0.809,0,0.043,,,0,,,,,,,,,,,,,,313,0.032,0.001,729.6,tests performed,,,,,,,,,,2.78,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,2/14/2020,8,0,0.429,,,0,0.809,0,0.043,,,0,,,,,,,,,,306,2935,0.297,0.031,312,0.032,0.001,727.3,tests performed,,,,,,,,,,2.78,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,2/15/2020,8,0,0.143,,,0,0.809,0,0.014,,,0,,,,,,,,,,,,,,451,0.046,0,3153.8,tests performed,,,,,,,,,,2.78,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,2/16/2020,9,1,0.286,,,0,0.91,0.101,0.029,,,0,,,,,,,,,,2107,5042,0.51,0.213,407,0.041,0.001,1423.1,tests performed,,,,,,,,,,2.78,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,2/17/2020,9,0,0.143,,,0,0.91,0,0.014,,,0,,,,,,,,,,,,,,463,0.047,0,3237.8,tests performed,,,,,,,,,,2.78,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,2/18/2020,9,0,0.143,,,0,0.91,0,0.014,,,0,,,,,,,,,,1651,6693,0.677,0.167,570,0.058,0,3986,tests performed,,,,,,,,,,2.78,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,2/19/2020,9,0,0.143,,,0,0.91,0,0.014,,,0,,,,,,,,,,,,,,664,0.067,0,4643.4,tests performed,,,,,,,,,,2.78,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,2/20/2020,9,0,0.143,,,0,0.91,0,0.014,,,0,,,,,,,,,,,,,,757,0.077,0,5293.7,tests performed,,,,,,,,,,2.78,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,2/21/2020,9,0,0.143,,,0,0.91,0,0.014,,,0,,,,,,,,,,2201,8894,0.899,0.223,851,0.086,0,5951,tests performed,,,,,,,,,,2.78,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,2/22/2020,13,4,0.714,,,0,1.314,0.404,0.072,,,0,,,,,,,,,,4096,12990,1.313,0.414,1286,0.13,0.001,1801.1,tests performed,,,,,,,,,,2.78,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,2/23/2020,13,0,0.571,,,0,1.314,0,0.058,,,0,,,,,,,,,,,,,,1173,0.119,0,2054.3,tests performed,,,,,,,,,,2.78,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,2/24/2020,13,0,0.571,,,0,1.314,0,0.058,,,0,,,,,,,,,,,,,,1093,0.111,0.001,1914.2,tests performed,,,,,,,,,,8.33,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,2/25/2020,13,0,0.571,,,0,1.314,0,0.058,,,0,,,,,,,,,,,,,,1013,0.102,0.001,1774.1,tests performed,,,,,,,,,,8.33,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,2/26/2020,13,0,0.571,,,0,1.314,0,0.058,,,0,,,,,,,,,,,,,,946,0.096,0.001,1656.7,tests performed,,,,,,,,,,8.33,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,2/27/2020,13,0,0.571,,,0,1.314,0,0.058,,,0,,,,,,,,,,1325,14315,1.447,0.134,879,0.089,0.001,1539.4,tests performed,,,,,,,,,,8.33,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,2/28/2020,19,6,1.429,,,0,1.921,0.607,0.144,,,0,,,,,,,,,,8606,22921,2.317,0.87,2004,0.203,0.001,1402.4,tests performed,,,,,,,,,,8.33,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,2/29/2020,21,2,1.143,,,0,2.123,0.202,0.116,,,0,,,,,,,,,,,,,,1494,0.151,0.001,1307.1,tests performed,,,,,,,,,,8.33,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,3/1/2020,21,0,1.143,,,0,2.123,0,0.116,,,0,,,,,,,,,,,,,,1532,0.155,0.001,1340.3,tests performed,,,,,,,,,,15.74,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,3/2/2020,21,0,1.143,,,0,2.123,0,0.116,,,0,,,,,,,,,,,,,,1569,0.159,0.001,1372.7,tests performed,,,,,,,,,,15.74,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,3/3/2020,27,6,2,,,0,2.73,0.607,0.202,,,0,,,,,,,,,,2113,25034,2.531,0.214,1607,0.162,0.001,803.5,tests performed,,,,,,,,,,15.74,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,3/4/2020,27,0,2,,,0,2.73,0,0.202,,,0,,,,,,,,,,12724,37758,3.818,1.287,3387,0.342,0.001,1693.5,tests performed,,,,,,,,,,15.74,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,3/5/2020,29,2,2.286,,,0,2.932,0.202,0.231,,,0,,,,,,,,,,,,,,4117,0.416,0.001,1801,tests performed,,,,,,,,,,15.74,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,3/6/2020,29,0,1.429,,,0,2.932,0,0.144,,,0,,,,,,,,,,10753,48511,4.905,1.087,3656,0.37,0,2558.4,tests performed,,,,,,,,,,15.74,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,3/7/2020,45,16,3.429,,,0,4.55,1.618,0.347,,,0,,,,,,,,,,4480,52991,5.358,0.453,4220,0.427,0.001,1230.7,tests performed,,,,,,,,,,15.74,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,3/8/2020,45,0,3.429,,,0,4.55,0,0.347,,,0,,,,,,,,,,,,,,4641,0.469,0.001,1353.5,tests performed,,,,,,,,,,21.3,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,3/9/2020,45,0,3.429,,,0,4.55,0,0.347,,,0,,,,,,,,,,6949,59940,6.06,0.703,5062,0.512,0.001,1476.2,tests performed,,,,,,,,,,21.3,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,3/10/2020,74,29,6.714,,,0,7.482,2.932,0.679,,,0,,,,,,,,,,3618,63558,6.426,0.366,5503,0.556,0.001,819.6,tests performed,,,,,,,,,,21.3,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,3/11/2020,74,0,6.714,,,0,7.482,0,0.679,,,0,,,,,,,,,,,,,,4398,0.445,0.002,655,tests performed,,,,,,,,,,32.41,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,3/12/2020,85,11,8,,,0,8.594,1.112,0.809,,,0,,,,,,,,,,9973,73531,7.435,1.008,4342,0.439,0.002,542.8,tests performed,,,,,,,,,,32.41,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,3/13/2020,85,0,8,,,0,8.594,0,0.809,,,0,,,,,,,,,,,,,,4291,0.434,0.002,536.4,tests performed,,,,,,,,,,34.26,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,3/14/2020,85,0,5.714,,,0,8.594,0,0.578,,,0,,,,,,,,,,10040,83571,8.45,1.015,4369,0.442,0.001,764.6,tests performed,,,,,,,,,,34.26,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,3/15/2020,98,13,7.571,,,0,9.909,1.314,0.766,,,0,,,,,,,,,,6616,90187,9.119,0.669,4817,0.487,0.002,636.2,tests performed,,,,,,,,,,34.26,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,3/16/2020,98,0,7.571,,,0,9.909,0,0.766,,,0,,,,,,,,,,,,,,5073,0.513,0.001,670.1,tests performed,,,,,,,,,,45.37,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,3/17/2020,98,0,3.429,,,0,9.909,0,0.347,,,0,,,,,,,,,,10525,100712,10.183,1.064,5308,0.537,0.001,1548,tests performed,,,,,,,,,,45.37,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,3/18/2020,113,15,5.571,,,0,11.425,1.517,0.563,,,0,,,,,,,,,,,,,,5585,0.565,0.001,1002.5,tests performed,,,,,,,,,,45.37,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,3/19/2020,140,27,7.857,,,0,14.155,2.73,0.794,,,0,1.47,,,,,,,,,13857,114569,11.584,1.401,5863,0.593,0.001,746.2,tests performed,,,,,,,,,,45.37,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,3/20/2020,140,0,7.857,2,2,0.286,14.155,0,0.794,0.202,0.202,0.029,1.46,,,,,,,,,,,,,6053,0.612,0.001,770.4,tests performed,,,,,,,,,,45.37,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,3/21/2020,153,13,9.714,2,0,0.286,15.47,1.314,0.982,0.202,0,0.029,1.53,,,,,,,,,12706,127275,12.869,1.285,6243,0.631,0.002,642.7,tests performed,,,,,,,,,,45.37,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,3/22/2020,153,0,7.857,2,0,0.286,15.47,0,0.794,0.202,0,0.029,1.64,,,,,,,,,,,,,6495,0.657,0.001,826.7,tests performed,,,,,,,,,,45.37,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,3/23/2020,198,45,14.286,2,0,0.286,20.019,4.55,1.444,0.202,0,0.029,1.85,,,,,,,,,16748,144023,14.562,1.693,6939,0.702,0.002,485.7,tests performed,,,,,,,,,,62.04,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,3/24/2020,248,50,21.429,2,0,0.286,25.075,5.055,2.167,0.202,0,0.029,1.95,,,,,,,,,9093,153116,15.481,0.919,7486,0.757,0.003,349.3,tests performed,,,,,,,,,,62.04,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,3/25/2020,333,85,31.429,2,0,0.286,33.669,8.594,3.178,0.202,0,0.029,2.01,,,,,,,,,9536,162652,16.445,0.964,7859,0.795,0.004,250.1,tests performed,,,,,,,,,,70.37,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,3/26/2020,333,0,27.571,2,0,0.286,33.669,0,2.788,0.202,0,0.029,1.94,,,,,,,,,,,,,8218,0.831,0.003,298.1,tests performed,,,,,,,,,,73.15,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,3/27/2020,405,72,37.857,2,0,0,40.949,7.28,3.828,0.202,0,0,2,,,,,,,,,18882,181534,18.355,1.909,8659,0.875,0.004,228.7,tests performed,,,,,,,,,,84.26,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,3/28/2020,468,63,45,2,0,0,47.319,6.37,4.55,0.202,0,0,2.01,,,,,,,,,8216,189750,19.185,0.831,8925,0.902,0.005,198.3,tests performed,,,,,,,,,,84.26,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,3/29/2020,570,102,59.571,3,1,0.143,57.632,10.313,6.023,0.303,0.101,0.014,2.04,,,,,,,,,9098,198848,20.105,0.92,9028,0.913,0.007,151.6,tests performed,,,,,,,,,,84.26,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,3/30/2020,611,41,59,5,2,0.429,61.777,4.145,5.965,0.506,0.202,0.043,2.02,,,,,,,,,7694,206542,20.883,0.778,8931,0.903,0.007,151.4,tests performed,,,,,,,,,,84.26,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,3/31/2020,664,53,59.429,6,1,0.571,67.136,5.359,6.009,0.607,0.101,0.058,2.07,,,,,,,,,13458,220000,22.244,1.361,9555,0.966,0.006,160.8,tests performed,,,,,,,,,,84.26,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,4/1/2020,814,150,68.714,8,2,0.857,82.302,15.166,6.948,0.809,0.202,0.087,2.17,,,,,,,,,20480,240480,24.314,2.071,11118,1.124,0.006,161.8,tests performed,,,,,,,,,,84.26,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,4/2/2020,1024,210,98.714,8,0,0.857,103.535,21.233,9.981,0.809,0,0.087,2.22,,,,,,,,,22433,262913,26.583,2.268,12974,1.312,0.008,131.4,tests performed,,,,,,,,,,84.26,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,4/3/2020,1264,240,122.714,9,1,1,127.801,24.266,12.407,0.91,0.101,0.101,2.19,,,,,,,,,31402,294315,29.758,3.175,16112,1.629,0.008,131.3,tests performed,,,,,,,,,,84.26,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,4/4/2020,1505,241,148.143,10,1,1.143,152.168,24.367,14.978,1.011,0.101,0.116,2.13,,,,,,,,,39950,334265,33.797,4.039,20645,2.087,0.007,139.4,tests performed,,,,,,,,,,89.81,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,4/5/2020,1799,294,175.571,10,0,1,181.894,29.726,17.752,1.011,0,0.101,2.05,,,,,,,,,58348,392613,39.696,5.899,27681,2.799,0.006,157.7,tests performed,,,,,,,,,,89.81,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,4/6/2020,2076,277,209.286,11,1,0.857,209.901,28.007,21.16,1.112,0.101,0.087,1.96,,,,,,,,,39870,432483,43.728,4.031,32277,3.263,0.006,154.2,tests performed,,,,,,,,,,89.81,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,4/7/2020,2359,283,242.143,12,1,0.857,238.514,28.614,24.483,1.213,0.101,0.087,1.87,,,,,,,,,58294,490777,49.622,5.894,38682,3.911,0.006,159.7,tests performed,,,,,,,,,,89.81,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,4/8/2020,2659,300,263.571,12,0,0.571,268.847,30.332,26.649,1.213,0,0.058,1.8,,,,,,,,,48418,539195,54.517,4.895,42674,4.315,0.006,161.9,tests performed,,,,,,,,,,89.81,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,4/9/2020,2990,331,280.857,14,2,0.857,302.313,33.467,28.397,1.416,0.202,0.087,1.73,,,,,,,,,40000,579195,58.561,4.044,45183,4.568,0.006,160.9,tests performed,,,,,,,,,,89.81,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,4/10/2020,3360,370,299.429,16,2,1,339.723,37.41,30.275,1.618,0.202,0.101,1.67,,,,,,,,,49000,628195,63.516,4.954,47697,4.823,0.006,159.3,tests performed,,,,,,,,,,89.81,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,4/11/2020,3736,376,318.714,20,4,1.429,377.74,38.017,32.225,2.022,0.404,0.144,1.61,,,,,,,,,20000,648195,65.538,2.022,44847,4.534,0.007,140.7,tests performed,,,,,,,,,,89.81,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,4/12/2020,4123,387,332,22,2,1.714,416.869,39.129,33.568,2.224,0.202,0.173,1.56,,,,,,,,,22000,670195,67.762,2.224,39655,4.009,0.008,119.4,tests performed,,,,,,,,,,89.81,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,4/13/2020,4521,398,349.286,25,3,2,457.11,40.241,35.316,2.528,0.303,0.202,1.5,,,,,,,,,23380,693575,70.126,2.364,37299,3.771,0.009,106.8,tests performed,,,,,,,,,,89.81,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,4/14/2020,4933,412,367.714,28,3,2.286,498.766,41.657,37.179,2.831,0.303,0.231,1.45,,,,,,,,,32000,725575,73.362,3.235,33543,3.391,0.011,91.2,tests performed,,,,,,,,,,89.81,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,4/15/2020,5365,432,386.571,33,5,3,542.445,43.679,39.086,3.337,0.506,0.303,1.41,,,,,,,,,41425,767000,77.55,4.188,32544,3.29,0.012,84.2,tests performed,,,,,,,,,,89.81,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,4/16/2020,5825,460,405,35,2,3,588.955,46.51,40.949,3.539,0.202,0.303,1.36,,,,,,,,,25000,792000,80.078,2.528,30401,3.074,0.013,75.1,tests performed,,,,,,,,,,89.81,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,4/17/2020,6302,477,420.286,37,2,3,637.184,48.229,42.494,3.741,0.202,0.303,1.31,,,,,,,,,24000,816000,82.504,2.427,26829,2.713,0.016,63.8,tests performed,,,,,,,,,,87.04,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,4/18/2020,6302,0,366.571,37,0,2.429,637.184,0,37.063,3.741,0,0.246,1.26,,,,,,,,,21806,837806,84.709,2.205,27087,2.739,0.014,73.9,tests performed,,,,,,,,,,87.04,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,4/19/2020,6781,479,379.714,41,4,2.714,685.614,48.431,38.392,4.145,0.404,0.274,1.28,,,,,,,,,25795,863601,87.317,2.608,27629,2.794,0.014,72.8,tests performed,,,,,,,,,,87.04,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,4/20/2020,7265,484,392,43,2,2.571,734.551,48.936,39.634,4.348,0.202,0.26,1.28,,,,,,,,,22807,886408,89.623,2.306,27548,2.785,0.014,70.3,tests performed,,,,,,,,,,87.04,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,4/21/2020,7755,490,403.143,46,3,2.571,784.094,49.543,40.761,4.651,0.303,0.26,1.28,,,,,,,,,20165,906573,91.662,2.039,25857,2.614,0.016,64.1,tests performed,,,,,,,,,,87.04,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
